sample_alias,Richness,Shannon,Simpson,income_group,study_code
Ohara_2017_ambulance.sample_AE0113,14,0.6717424134606469,0.31096397585930813,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AE0133,9,1.0131735955050156,0.43545217599211183,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1343,5,0.8039892319304505,0.44276036160693266,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1393,2,0.28906953852997785,0.1543324292640853,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1403,3,0.03279545447122894,0.010051352473833042,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1413,4,0.5220962244134697,0.3362722425655946,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1423,11,1.3538283997329577,0.7059631874946952,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1433,6,0.8191882430040762,0.39813492502599646,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1456,14,1.367768932568274,0.6598029327218888,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1463,14,1.3105488482340997,0.670281103228819,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1473,11,1.1581630840161838,0.5401735375264687,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1483,3,0.05292191173129482,0.0184344684508827,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1484,11,0.023385942034426267,0.0057920186017347275,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1485,2,0.0010129712658661064,0.00019823143923081155,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1487,16,0.728677364570754,0.42096266551498396,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1492,7,0.6950787302560795,0.33615284423798053,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1493,13,1.5290051195333176,0.7252594568040516,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1496,19,1.6159335513576512,0.7405151943267277,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1502,7,0.9601573290574282,0.5284197072696848,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1503,22,2.481526074735868,0.8718719503139803,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1504,7,1.1453117749709023,0.6474024858213394,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1509,39,2.7226070096123802,0.898333149583386,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1510,30,2.323151515431617,0.8758732911488565,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1513,6,0.987810909009416,0.5745328495348901,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1517,39,2.582686446033654,0.8659541303000375,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1518,2,0.11967376681146119,0.05018989131421292,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1519,4,0.0429880213872232,0.014002685901780887,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1954,16,0.845394101911596,0.4870410394656629,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1955,9,0.2616518493067825,0.09318927019814682,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1956,26,0.7160822784347518,0.2934409726030437,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1957,15,0.31680914676329064,0.10515732201063188,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1958,21,0.7126205179261509,0.436743366883498,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1963,3,0.3254585031358137,0.17762558353458358,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1965,6,1.215366481062928,0.6353593878815514,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1966,9,1.0648824438496987,0.583146806716114,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1967,10,1.7914920982093319,0.7893785948802113,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AS1969,6,0.593093088529279,0.37080350604068335,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0233,13,1.2619204796853574,0.6172786438588136,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0253,7,0.832839065875889,0.43237171333533664,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0254,7,0.6743133901929615,0.40973051413462624,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0258,9,0.7262345053779049,0.37420032395848146,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0262,11,1.5853834507170914,0.7309469355859103,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0263,5,0.7823169714543436,0.48830536067514385,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0264,5,0.7070565545612101,0.4434513714682752,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0265,8,1.0324209406547022,0.5766766460742886,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0267,15,0.4738057907612317,0.16359020623176213,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0268,10,1.4463436492330386,0.6657128835901165,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0269,25,2.141139915595453,0.8328067369791264,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0273,7,0.26481921801161357,0.12379980862036255,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0277,12,0.7108615189992219,0.37493235503029787,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0283,4,0.07287722946980346,0.022821359706766464,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0293,23,1.9366525879300265,0.7132496068601865,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0301,10,0.6380630948757886,0.35411106770398704,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0302,4,1.04591472348591,0.5675461712305354,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0303,10,0.9087065551615716,0.5083776776565917,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0306,10,0.8044414809376558,0.4751338611645963,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0307,7,0.9725073365948829,0.4649200315448785,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0308,10,1.8148357298674305,0.7942720524354849,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0313,15,1.3063585522973686,0.5615882939146293,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0323,15,1.6597875540169595,0.6594466565204087,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0333,26,1.6180466096465673,0.6210625466616166,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0343,13,0.80198823634408,0.331953628257043,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0353,9,1.3570862742430645,0.696759743450023,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0363,7,0.9649795494471423,0.565177624944607,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0371,5,0.5227093292292252,0.2288453922795709,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0372,12,1.6497455890136015,0.763241489915245,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0373,24,1.8576808408744743,0.7474184088529601,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0375,17,1.3750409571683573,0.601498345275777,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0377,3,0.694272911330093,0.4297379987955724,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0378,27,2.3032334080096275,0.8185989468782787,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0383,25,1.7190302829216946,0.6754929050447598,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0401,12,1.391443754404671,0.5959105428733664,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0402,11,0.9771969383298736,0.5599618332216685,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0404,12,0.5257301036610601,0.20760032840368337,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0405,17,0.5972134824797025,0.23420897429528675,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0406,25,1.8786775361684573,0.8124065956491275,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0407,13,1.408193610954184,0.6729542554195317,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0408,6,0.6360327780505107,0.3977980312696363,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0409,25,2.497359421347216,0.8831460377605139,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0411,9,1.441366797102034,0.6794259466366968,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0412,9,1.0586062644564642,0.5872778491167584,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0413,2,0.6219466977279406,0.4305061149932623,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0414,6,0.5088225051834532,0.2153863006150889,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0415,11,1.7715306405244746,0.8124797571334552,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0416,22,1.589041447473657,0.6915146914134316,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0417,7,0.6492708157513122,0.3104734473633801,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0418,11,0.9291555144914195,0.5100208830781239,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0419,9,0.5321177586289815,0.29245220676931505,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0421,5,1.330069499756124,0.6903549895009644,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0422,12,0.8109058984198079,0.4580691601950603,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0424,3,0.7684743727918404,0.42942392007428487,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0425,10,1.37853605747216,0.7204048438014572,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0426,21,1.966287624347871,0.8253590020986302,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0427,5,0.2924813704449433,0.1344943339319521,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0428,3,0.27748487941856703,0.14364826487013171,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0429,13,1.198625314649894,0.6336314185838757,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0431,8,0.9682081461620667,0.559090667311172,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0432,10,0.954717734894014,0.529698422355466,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0434,8,0.3544151205290904,0.14209920058613856,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0435,18,0.6039970237050324,0.22338820060207087,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0436,26,1.860879039752967,0.7786915252438612,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0437,28,0.8493220722702554,0.30534715514128785,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0438,42,2.4004200315221182,0.8407189574649989,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0439,49,2.6019324712602434,0.8736484003544335,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0441,19,1.474363887113446,0.6104270237448286,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0442,5,0.1271276213355901,0.04329273425290758,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0444,2,0.3467170203667196,0.19595050232958644,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0445,20,0.6985205988080379,0.2500455295111228,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0446,5,0.16909420838912675,0.059566870161875896,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0447,8,0.9158481800756308,0.5605558427200021,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0448,30,0.8990602861469005,0.3048073121307896,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0449,2,0.00012744446812064668,2.0402344226955194e-05,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0451,6,0.8165805501813931,0.5090895665302836,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0452,4,0.19030615424561062,0.07835213579951283,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0454,19,1.636762557072634,0.7395061079959536,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0455,4,0.3035526010643956,0.14070550869884157,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0456,11,1.0340094460449945,0.46233486973400517,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0457,6,0.1887960809404357,0.07488706152533375,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0459,3,0.4541458111560539,0.24680358745084974,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0461,13,1.2256098796015125,0.6195698127932023,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0462,24,1.8599313977275915,0.77948355949964,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0464,21,2.084413167378329,0.7502882966565527,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0465,22,1.0498019816069013,0.4316270493198997,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0466,6,0.7054705948781471,0.40970009558471265,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0467,17,2.449296539420082,0.897791744793281,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0468,13,0.27720516766067876,0.09647946624911097,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0472,9,0.7372394268558505,0.3850325859162317,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0474,10,1.3363419770506724,0.6111215528096865,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0475,2,0.043542068284183846,0.01463542788313088,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0476,22,1.3664251187632352,0.6091278114043934,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0477,13,1.2749228180053702,0.6441816624089501,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0478,13,1.5854186074736085,0.715749041995461,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0479,27,2.2916691316238067,0.8355756234166232,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0481,16,1.4542598441900683,0.6680741661935674,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0482,3,0.013531415432840973,0.003521955349649497,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0484,8,1.16948835372207,0.6102602634757703,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0485,12,0.9113527159367293,0.48720217216677175,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0486,11,1.1837153415583226,0.5983085347089001,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0487,8,1.0810113702732087,0.54396375916912,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0488,17,1.302554924817924,0.5213111442320735,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0489,24,0.7674078654217349,0.30900280821353254,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0491,1,-0.0,0.0,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0492,10,1.049908898335717,0.4902166301716042,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0494,5,0.3902141537326577,0.20598455276532068,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0495,2,0.04466628658825856,0.015088614423998559,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0496,20,1.88925536101348,0.7755412590586738,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0497,7,0.6684428005849623,0.3224970256484626,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0498,6,0.5906498549016267,0.30127648721556644,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0499,40,2.713785119014064,0.8648608367907934,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0501,11,1.8560125703189185,0.8003209270052197,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0502,14,1.0698979078762965,0.4675680961936377,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0503,6,0.707308044032336,0.39208932896854165,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0505,0,0.0,0.0,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0506,2,0.06989730508527248,0.02589874673643955,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0507,1,-0.0,0.0,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0508,9,1.4972406871931103,0.7308532047076016,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0509,18,0.23848544846775663,0.09458137195382499,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0511,10,1.5824050048036462,0.7631733469591413,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0513,30,2.3586832729086544,0.8643495654729973,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0514,5,0.6004331306673388,0.2799218329132084,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0515,10,0.9675162776566975,0.5460738103288474,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0516,15,1.1068869554480274,0.509521773348226,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0518,6,1.0943020721372123,0.5163148112150315,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0519,24,0.34018095079204863,0.11844333565579535,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0521,4,0.7728491847967602,0.4739936904739226,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0522,6,1.0219399840568135,0.48664543237669433,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0523,6,0.5855437334232181,0.25437031951534317,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0524,10,1.065776067366053,0.4815791416856694,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0525,8,1.4287374037733884,0.6906638498938535,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0526,10,0.7309013450452643,0.306764543842034,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0527,10,1.2747858004428865,0.6727204767901518,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0528,16,0.8996704423253741,0.5222307930258911,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0529,3,1.0414963668848347,0.6263061863872342,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0531,2,0.002686370689525643,0.0005882268927199785,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0532,20,1.1078732695913396,0.47198377009460757,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0533,20,2.3134278113900493,0.8719798359143711,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0534,13,0.14711703142648525,0.04669059981824242,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0535,3,0.552029880652583,0.28733316510083906,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0536,12,1.5373209108356227,0.7192935500219374,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0537,14,0.9465472977751889,0.3933696203663667,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0538,5,0.4912220857898443,0.21936519318983982,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0539,17,1.0296715009252946,0.5632076177258578,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0543,5,0.6055170642756484,0.28900129250849493,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0553,3,0.25528771979534637,0.10931243320105766,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0563,7,1.1295891407039764,0.5962314673048907,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0573,26,2.0203110641397264,0.7509969584198564,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0593,18,2.0334613733342692,0.8351957225631038,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0603,11,0.5915396083326978,0.22482876523895845,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0613,6,0.024363623030554133,0.005874641348558529,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0623,13,0.9590740710990102,0.47779260200711404,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0633,23,0.6561028940753137,0.22774846853334918,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0643,15,0.5095781904534732,0.19825563366160193,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0653,3,0.9277630540196418,0.5620618230798067,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0673,30,2.5754550179088094,0.8971843722035201,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0683,24,1.5606787029402054,0.5704985834856697,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0691,7,0.28065763851891845,0.11261713126697448,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0695,2,0.23369393281997042,0.1171243520175631,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0698,7,0.3305575710655764,0.12388842846781545,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0699,1,-0.0,0.0,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0701,7,1.253502925556813,0.6280918044349375,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0704,4,0.8924142670453703,0.47240538875710303,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0705,4,0.5924281512155163,0.39090482983824737,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0706,7,0.6163586155559511,0.3358938647729195,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0707,4,0.616601842693876,0.31955220093175973,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0708,6,0.49826725126715443,0.2374662141978403,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0709,7,0.04739692547845004,0.01263676503791522,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0712,8,0.6878831067739886,0.3264454094160888,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0713,5,0.7048825879599658,0.4325484967875507,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0714,3,0.5939286400618667,0.33191414577686584,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0715,13,2.115173325940645,0.8614698415853717,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0716,22,1.8519419537028814,0.7465643017991672,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0717,6,1.0360839489769853,0.5775738752151118,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0718,9,0.8036661023689347,0.4128694135813772,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0719,5,0.37385398847862494,0.18247135122323987,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0721,9,0.3809271152849656,0.15668115407850336,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0722,9,0.04374945095571764,0.0111293657460384,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0723,13,1.710981615110085,0.7396732860855064,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0724,4,0.7389022888441024,0.5051720699281826,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0725,35,2.676150059324663,0.8914016640827933,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0726,19,2.1169148543943863,0.8418255966180427,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0727,23,2.5996478718234397,0.9050434749612772,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0728,8,1.2028629009563545,0.5919525779790114,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0729,1,-0.0,0.0,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0731,5,1.0619778278484875,0.6181380841838473,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0732,6,0.8344384100376491,0.4752396143637142,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0734,6,0.6010667840242765,0.3288176069367492,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0735,8,1.6194355708129031,0.779951423054096,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0736,18,1.757567342123411,0.7101086326574404,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0738,10,1.1415400250934347,0.5527570397361719,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0739,5,0.9891456879069076,0.5952704008246085,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0742,4,0.32297067394704293,0.1525785550863462,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0743,10,1.3412518351946603,0.7122678414278065,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0744,11,1.2736128181758528,0.6589671384253484,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0745,4,1.07537547511089,0.6338993110775791,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0746,24,2.2038188796962475,0.857564228453203,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0747,7,0.5041653688551191,0.23463531195050924,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0749,5,1.128263131774505,0.6303715876608893,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0751,9,1.5038974456186405,0.7530121558043991,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0752,8,0.8558193268127465,0.5048605813867726,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0753,16,1.172990523347531,0.49065566353686596,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0755,7,0.19377366135564048,0.070387975875151,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0758,14,0.1963223634181509,0.05943728490615896,High-income,Ohara_2017_ambulance
